Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.657904863357544,0.6621309535679353,0.6142326562836027,0.6583743954975888,713059200
2000-05-31,0.6311380863189697,0.6856112065250386,0.6297293890989408,0.6527398324627143,433507200
2000-06-01,0.669644832611084,0.6729317580301964,0.6039013083959931,0.6142326199321558,903840000
2000-06-02,0.6954728960990906,0.7494764304556467,0.6687058950566305,0.7043955140105348,792848000
2000-06-05,0.6860804557800293,0.7156648407376422,0.6738709156044128,0.7011074393917011,323668800
2000-06-06,0.6978206634521484,0.7269354744720015,0.6785675844167548,0.6910119694431436,525481600
2000-06-07,0.7255265116691589,0.728813486948798,0.6884282616958253,0.7034560466345854,337019200
2000-06-08,0.7123779654502869,0.7400840754025091,0.6996988412245506,0.733510173548747,238526400
2000-06-09,0.7194222807884216,0.7358579115557168,0.7090909689347163,0.726935296398737,252358400
2000-06-12,0.6851414442062378,0.7245875642460077,0.6827936328419729,0.7241179819098206,290337600
2000-06-13,0.710030198097229,0.7114388950216195,0.6626006241035359,0.6851414802772777,351456000
2000-06-14,0.6795066595077515,0.723178870271885,0.6771587979758137,0.7114388603954973,277446400
2000-06-15,0.6940639615058899,0.701577027023402,0.6687056662709165,0.6856109289164813,248572800
2000-06-16,0.6851414442062378,0.7043953733149544,0.6691753438258624,0.7025162414368391,303564800
2000-06-19,0.7259960770606995,0.735388273145268,0.6748099601665977,0.6804455988306041,394004800
2000-06-20,0.7607467770576477,0.7809390199733973,0.7391450346308182,0.7400841492297986,501390400
2000-06-21,0.8358823657035828,0.855605022701065,0.7560509680582937,0.7588684116662711,490000000
2000-06-22,0.807705819606781,0.8659363311509621,0.8048884261688797,0.8377606412303719,467712000
2000-06-23,0.7767130136489868,0.8208548182271963,0.7635643034983587,0.8081756905367052,204965600
2000-06-26,0.8133413195610046,0.8227335155389789,0.7832874059462385,0.7889221918548084,185354400
2000-06-27,0.777651846408844,0.834003172147922,0.7757735675289182,0.8081753453387083,203470400
2000-06-28,0.8180371522903442,0.8321249725273882,0.7738953623620499,0.8011319385442205,286428800
2000-06-29,0.7701389789581299,0.8105242173003112,0.7673207323016077,0.7973755093869619,203660800
2000-06-30,0.787044107913971,0.8255511127696583,0.7767127951142704,0.7936180598728587,323097600
2000-07-03,0.8011320233345032,0.8161589596122186,0.7832876430911829,0.7832876430911829,70828800
2000-07-05,0.7757737040519714,0.829307645971393,0.762624997203633,0.8001928385381774,265216000
2000-07-06,0.778590977191925,0.7954970423759886,0.7457196665875673,0.7889222887034998,309545600
2000-07-07,0.8180371522903442,0.8236727920001483,0.7832875601895153,0.7903310439622151,263603200
2000-07-10,0.8584224581718445,0.8753285250805541,0.8077058625123844,0.8128719702201388,397796000
2000-07-11,0.8556051254272461,0.8903555235005438,0.8330642195821713,0.8565441898121001,357896000
2000-07-12,0.8847196102142334,0.885658674256059,0.8471517317594316,0.8734491363294918,225433600
2000-07-13,0.8490311503410339,0.9110173230934117,0.8227337368713269,0.8790851221992606,445659200
2000-07-14,0.8668755888938904,0.8865982502109812,0.8546660452991359,0.858422604160304,190276800
2000-07-17,0.876267671585083,0.8837806875575805,0.8584224404108528,0.8753285069697715,260002400
2000-07-18,0.8603007197380066,0.8847199040170396,0.8546659323492715,0.8790851166283045,318404800
2000-07-19,0.7917395830154419,0.8537265414849857,0.7776517655844561,0.82930741383411,457872800
2000-07-20,0.8283683657646179,0.8574831673746259,0.8133413827113326,0.8264900869298186,465572800
2000-07-21,0.8048884868621826,0.8358824252494214,0.7954971412554617,0.8168632876470218,196235200
2000-07-24,0.7316318154335022,0.7945570950654262,0.7137865852666699,0.7898614227289457,412171200
2000-07-25,0.7522936463356018,0.7607466798126884,0.7372666610309688,0.7560510071013459,211607200
2000-07-26,0.7522936463356018,0.7701388779270437,0.7400840546261077,0.7490066704218287,210470400
2000-07-27,0.7814085483551025,0.8001928967343739,0.7494763448629923,0.7513546242100664,294985600
2000-07-28,0.7259960770606995,0.7889222008084792,0.7043951947551108,0.785635225605068,237893600
2000-07-31,0.7635641098022461,0.7757737020936966,0.7325710733951307,0.7386753930366646,155299200
2000-08-01,0.7410233616828918,0.7687294761822413,0.7400841968651223,0.7560511524090978,137284000
2000-08-02,0.710030198097229,0.7504154347772227,0.7090910835337481,0.7363276128415708,162355200
2000-08-03,0.7213005423545837,0.722239706967253,0.6649492110027873,0.6846718183438406,339897600
2000-08-04,0.7119085788726807,0.7701390570520482,0.6959424753755906,0.7433720561308758,263121600
2000-08-07,0.7203612923622131,0.7372665030011591,0.7090908677057534,0.7194221780845731,187348000
2000-08-08,0.7025161385536194,0.7213004825751888,0.6959422376014217,0.7203613681986829,176674400
2000-08-09,0.713786780834198,0.7278746543951204,0.7100302720307808,0.7231789807720916,379640800
2000-08-10,0.714725911617279,0.7278746197324247,0.7119085176092997,0.721300666941579,251714400
2000-08-11,0.7166046500205994,0.7213003211690298,0.684671608390421,0.7039255303709363,238056000
2000-08-14,0.7072125673294067,0.7166047129845713,0.6959421430181731,0.7151952139989596,156660000
2000-08-15,0.7015771865844727,0.720361534954411,0.6987597926444313,0.7100302210963715,114200800
2000-08-16,0.7288138270378113,0.7363277480926013,0.7034563748909597,0.7043955397852876,143673600
2000-08-17,0.772956371307373,0.7879833585519225,0.7259963276816036,0.7269354422817742,270900000
2000-08-18,0.7513545751571655,0.7785911035825978,0.7494762959327167,0.7720172015345316,190176000
2000-08-21,0.7588685154914856,0.7748346166349671,0.7457198081831146,0.7551111042473702,134467200
2000-08-22,0.7767130136489868,0.7936182831640145,0.7569903998481825,0.7607469090542334,276802400
2000-08-23,0.8161588311195374,0.8227336350986776,0.7673205686099658,0.7734257903090447,236863200
2000-08-24,0.8431605100631714,0.850909168463674,0.8020709120182282,0.8215587748543285,310766400
2000-08-25,0.853726863861084,0.8640581779821852,0.8471521085279161,0.849031240613679,334460000
2000-08-28,0.8725101351737976,0.8865980044524226,0.8574832016776954,0.8603005949634395,359004800
2000-08-29,0.8894163370132446,0.893172794670308,0.8668753841043402,0.8696927775054679,267030400
2000-08-30,0.8941121697425842,0.9016260899923054,0.8821373671978028,0.886598249492863,285392800
2000-08-31,0.9157138466835022,0.9241660278016331,0.8856589720411424,0.8861285543782615,419596800
2000-09-01,0.9532815217971802,0.9560989151614064,0.9185311289496981,0.9213485223139244,256872000
2000-09-05,0.9382539391517639,0.9636122919977843,0.9354365450244672,0.9415418185365656,298642400
2000-09-06,0.8781461715698242,0.937314965032288,0.8678148560289495,0.9222879252820196,355404000
2000-09-07,0.9316798448562622,0.9401328275801606,0.8753284658357073,0.8884771710988335,217464800
2000-09-08,0.8847196102142334,0.9260439454696123,0.8790848246967305,0.9260439454696123,195518400
2000-09-11,0.8781461715698242,0.9072609858484472,0.873449644826865,0.8819027308739998,187381600
2000-09-12,0.867814838886261,0.9025653441266045,0.8565443586628039,0.8617104677563213,187997600
2000-09-13,0.8715710639953613,0.8941119154844405,0.8527875728293994,0.8527875728293994,305984000
2000-09-14,0.8544312715530396,0.8959903654424136,0.8537268478258142,0.8800242635976397,426552000
2000-09-15,0.8300123810768127,0.8743897876061845,0.815220179744931,0.8678150300510556,394514400
2000-09-18,0.9114871025085449,0.9128957495108906,0.8274295886803161,0.8302469830017004,424536000
2000-09-19,0.9006865620613098,0.9091387408468439,0.8800239417637417,0.8978683665996516,271510400
2000-09-20,0.917357325553894,0.9232268539176532,0.8800241758502861,0.8927033000927045,227388000
2000-09-21,0.8518483638763428,0.8959900974925036,0.8302466278821633,0.8790849362614612,510490400
2000-09-22,0.784226655960083,0.7879832139882659,0.7513544910094303,0.7560509659987866,726700800
2000-09-25,0.8039493560791016,0.8340032765101729,0.7823484189611972,0.7926788788559905,435551200
2000-09-26,0.772956371307373,0.8227338088919942,0.7720172567072026,0.8011320664377907,290936800
2000-09-27,0.735388457775116,0.7926789070841577,0.7250571448207436,0.7776519714126631,402259200
2000-09-28,0.8039493560791016,0.8086458313206771,0.7231788398856992,0.7410232187736786,979585600
2000-09-29,0.3869473338127136,0.4357856589686618,0.38131254564447076,0.42357606514008916,7421640800
2000-10-02,0.3644073009490967,0.4019751717481199,0.3531368719956281,0.40103603203325827,2424788800
2000-10-03,0.3352924585342407,0.37567771959456603,0.3334133516688793,0.3747385799681671,2038120000
2000-10-04,0.3550150990486145,0.35689335325474547,0.3287176843042727,0.33623160397888163,1466024000
2000-10-05,0.33153513073921204,0.36816386481677876,0.33059599094760117,0.353136900854988,873006400
2000-10-06,0.333413302898407,0.34468372914165485,0.315568925311149,0.3409271962647198,612656800
2000-10-09,0.32683947682380676,0.34374469502504545,0.31744727652116894,0.33998818607574505,597564800
2000-10-10,0.3136906325817108,0.3371706216507343,0.30805496873273525,0.3249610574298363,691101600
2000-10-11,0.29490625858306885,0.3155688792327521,0.2873932190053945,0.3024201759313875,1198422400
2000-10-12,0.30054202675819397,0.31275159495102023,0.29302810679846114,0.3052376749912874,1191064000
2000-10-13,0.33153513073921204,0.33247427053082285,0.3005420630240196,0.30429857203211697,1247752800
2000-10-16,0.32308289408683777,0.3493803086260739,0.32120376212444696,0.3352924617211306,820176000
2000-10-17,0.3024202883243561,0.3296568444013083,0.2958463605762483,0.3259003106767938,601720000
2000-10-18,0.3024202883243561,0.3165081362132928,0.2817576599955116,0.29208897415993385,834265600
2000-10-19,0.284575879573822,0.2977245865079802,0.2751837060059563,0.28786285567401604,1506724800
2000-10-20,0.29302817583084106,0.3061768867995633,0.2845759668934064,0.28645424669247005,791263200
2000-10-23,0.3061768412590027,0.3089950881512181,0.2920889924861668,0.3045333529490674,551292000
2000-10-24,0.28363683819770813,0.31369079318388277,0.28269769834411845,0.31087337362311374,804451200
2000-10-25,0.278001070022583,0.28833238209665385,0.2770619555908449,0.2864541281540121,663969600
2000-10-26,0.278001070022583,0.2836367347004667,0.262974110552325,0.28269759518956306,721851200
2000-10-27,0.27894020080566406,0.2883323730749575,0.268608889054852,0.2836367258256935,744503200
2000-10-30,0.2902107238769531,0.2996028984711918,0.28175766391753754,0.2873933298141422,639189600
2000-10-31,0.29396718740463257,0.3042984741648342,0.2892715150359551,0.2967854334857811,885880800
2000-11-01,0.3080550730228424,0.31369073877973713,0.29208897098479253,0.29208897098479253,575366400
2000-11-02,0.3352924585342407,0.33717071270786986,0.31650811109781024,0.3174472256450405,590693600
2000-11-03,0.33435240387916565,0.34562285474890625,0.32965675678096884,0.34562285474890625,515821600
2000-11-06,0.3221437335014343,0.3399881127080303,0.3136906998790024,0.33717069398528077,393478400
2000-11-07,0.32026466727256775,0.32777856227169555,0.3127515998860623,0.3230829139645075,301963200
2000-11-08,0.3014811873435974,0.3221438183262076,0.29772465313661955,0.32120382581276025,422088800
2000-11-09,0.30335938930511475,0.30805503705203724,0.28645414955033444,0.29866371647902484,476834400
2000-11-10,0.28645408153533936,0.2986636455650191,0.28645408153533936,0.29091496213719337,422251200
2000-11-13,0.29114973545074463,0.30054193179950944,0.2742445243661648,0.28175756418114184,431816000
2000-11-14,0.30429840087890625,0.3080549328533081,0.29396711660684705,0.2996027547202731,409001600
2000-11-15,0.2986637055873871,0.30335937824223563,0.28927153266519645,0.3010115419148114,282357600
2000-11-16,0.2855150103569031,0.2977245773021694,0.2836367562714176,0.2930280768571798,239372000
2000-11-17,0.278001070022583,0.2892715216075575,0.2742445621372995,0.28833238209665385,446180000
2000-11-20,0.284575879573822,0.29302808591777213,0.27424459147375935,0.2794098217175155,408066400
2000-11-21,0.2826976180076599,0.2930280782239323,0.2817576257292569,0.2883324053695657,301952000
2000-11-22,0.278001070022583,0.28739326766491574,0.2761228160799412,0.28269759518956306,280532000
2000-11-24,0.2902107238769531,0.29302811793976413,0.28269765632334326,0.283402004839046,160932800
2000-11-27,0.28081846237182617,0.2996028057467115,0.27800104410181087,0.29866366632337304,258792800
2000-11-28,0.2709576189517975,0.28551502295566256,0.2695489220557308,0.2808185223034331,269124800
2000-11-29,0.26391321420669556,0.2751836391812498,0.2592175423693197,0.27189668895841634,492150400
2000-11-30,0.24794726073741913,0.25546030490981597,0.24231159356714627,0.250764655436965,809597600
2000-12-01,0.25640028715133667,0.2629742162106171,0.2526428999856099,0.2554602945711336,385705600
2000-12-04,0.25076454877853394,0.2582784424470285,0.24700801575052458,0.2582784424470285,371520800
2000-12-05,0.2554601728916168,0.2620349515112015,0.2460688537200391,0.2545210585298736,613978400
2000-12-06,0.21507497131824493,0.22540625881277168,0.2103792986158094,0.2197714716331824,1374464000
2000-12-07,0.21507497131824493,0.2235280047792975,0.2103792986158094,0.21695407804338776,408917600
2000-12-08,0.22634534537792206,0.23010273033604012,0.21695402725087978,0.222588813111273,435624000
2000-12-11,0.22822365164756775,0.23104189761001484,0.2235279794766668,0.22822365164756775,332511200
2000-12-12,0.23104190826416016,0.24043322795986452,0.22540624369179407,0.22916277658590883,386260000
2000-12-13,0.22540627419948578,0.23385933331672892,0.22352802003779793,0.23385933331672892,344887200
2000-12-14,0.2169540971517563,0.22916281214254555,0.2169540971517563,0.22587586102467377,263317600
2000-12-15,0.21131843328475952,0.22071060608491047,0.21037929375015949,0.21883232701571037,513945600
2000-12-18,0.21413587033748627,0.21977151122397814,0.209440209328733,0.21883237149847612,325808000
2000-12-19,0.21037936210632324,0.22916286111808404,0.21037936210632324,0.21601415098643884,374007200
2000-12-20,0.2160140872001648,0.21977147306238326,0.20474450022811538,0.2070923365946014,565331200
2000-12-21,0.21131843328475952,0.2254062535995784,0.20850102722054248,0.21413582680939353,366844800
2000-12-22,0.22540627419948578,0.22540627419948575,0.21225756713843882,0.21225756713843882,318052000
2000-12-26,0.22071059048175812,0.22540623766446694,0.2141358116710457,0.22352798380721628,216815200
2000-12-27,0.22258886694908142,0.22258886694908142,0.21319669385887516,0.21554453022829964,325466400
2000-12-28,0.22258886694908142,0.22446714607628776,0.21507497298608153,0.21601408747051778,305177600
2000-12-29,0.22352804243564606,0.2254062967855378,0.21789325430679984,0.22071064837122295,630336000
2001-01-02,0.22352804243564606,0.22916283056449227,0.21883236894216024,0.22352804243564606,452312000
2001-01-03,0.24606876075267792,0.25076443110397506,0.21695396941378395,0.2178931084998742,817073600
2001-01-04,0.25640028715133667,0.2780011817184386,0.2526428999856099,0.27260118378924336,739396000
2001-01-05,0.24606876075267792,0.2610957385047471,0.24137226278929327,0.2545209623691819,412356000
2001-01-08,0.24888621270656586,0.25522537171120235,0.23949404213617514,0.2545210234972605,373699200
2001-01-09,0.2582785189151764,0.26508723861173905,0.24888634341236635,0.2526428775525673,588929600
2001-01-10,0.24888621270656586,0.25546013772974285,0.2413723207594601,0.2507644913298508,580781600
2001-01-11,0.27048805356025696,0.278001095087371,0.24419064013402986,0.24419064013402986,803734400
2001-01-12,0.2582785189151764,0.2704881138325172,0.25640026438466257,0.26860898153093576,423376800
2001-01-16,0.2573392987251282,0.2742445355801318,0.255460167193664,0.2620349456666004,306118400
2001-01-17,0.25264278054237366,0.2639132313272245,0.24794713347954478,0.2639132313272245,840873600
2001-01-18,0.28081846237182617,0.28175757671600143,0.2648523398001777,0.267669758070193,1227010400
2001-01-19,0.29302817583084106,0.2939673157303729,0.2808186047616506,0.29208903593130925,776664000
2001-01-22,0.2892715632915497,0.29490635101061263,0.2770619955154401,0.28645416943201824,519327200
2001-01-23,0.3080550730228424,0.31462985339127925,0.2864541829988588,0.29021071668253806,879530400
2001-01-24,0.3080550730228424,0.31087331970759996,0.29396725036621735,0.30993420509605785,717091200
2001-01-25,0.2996029257774353,0.3089951012276904,0.296785531457843,0.3089951012276904,489708800
2001-01-26,0.29396718740463257,0.29772454789618463,0.2864541216464146,0.2930280479150641,482820800
2001-01-29,0.32590025663375854,0.3268393961789452,0.2939672048141007,0.2939672048141007,855528800
2001-01-30,0.32683947682380676,0.33059598577310717,0.3136907675718685,0.3240220574930725,692423200
2001-01-31,0.3249610960483551,0.3381098012046236,0.322143702674379,0.32308284215875926,730704800
2001-02-01,0.31744733452796936,0.3230830018319334,0.30805515758828206,0.3108734050466878,369695200
2001-02-02,0.309934139251709,0.32965677078343886,0.30805500757770804,0.31744717994377986,427341600
2001-02-05,0.30335938930511475,0.3089950293247798,0.29678546239608933,0.30805503705203724,286115200
2001-02-06,0.31744733452796936,0.321438660499794,0.3005421132376583,0.302889925490191,462711200
2001-02-07,0.31181246042251587,0.3136907398101102,0.2977246126404464,0.3104037634214053,393887200
2001-02-08,0.31181246042251587,0.31650813381233134,0.30335942572405905,0.30899506642029473,604128000
2001-02-09,0.2873932421207428,0.3127515114111703,0.28081846359550244,0.3080549866616282,590083200
2001-02-12,0.2958464026451111,0.3005420767382639,0.28269769258737104,0.2864542268460585,274120000
2001-02-13,0.2873932421207428,0.30711587231336074,0.28551496326588127,0.2996028070522412,237070400
2001-02-14,0.29302817583084106,0.2949064305507288,0.27800118506305516,0.28833250141235783,309120000
2001-02-15,0.3014811873435974,0.30899510844946254,0.29584639857271755,0.29584639857271755,311416000
2001-02-16,0.2855150103569031,0.2930280768571798,0.28175762441507246,0.2855150103569031,263911200
2001-02-20,0.27518370747566223,0.29208894786640066,0.2733054533220687,0.28833241448004526,314893600
2001-02-21,0.28363683819770813,0.2996029430047978,0.27424466220739685,0.27424466220739685,390258400
2001-02-22,0.2826976180076599,0.29114979905051863,0.27048805100544526,0.28645415127531965,431961600
2001-02-23,0.2826976180076599,0.28363675759436674,0.27424458427310494,0.27987937163501075,293865600
2001-02-26,0.29302817583084106,0.2958464231422409,0.27894032496258697,0.28645424669247005,206438400
2001-02-27,0.29114973545074463,0.2920888748323025,0.280818449878746,0.2897410389179888,348516000
2001-02-28,0.27424460649490356,0.2920889623049365,0.2723663271692946,0.29114982264213196,508233600
2001-03-01,0.281757652759552,0.281757652759552,0.25827848370189455,0.26766983031158226,330461600
2001-03-02,0.2892715632915497,0.3071159438658914,0.2742446016559086,0.275183716222973,406201600
2001-03-05,0.3061768412590027,0.30805509569952,0.28927159828580473,0.2911498527263221,324172800
2001-03-06,0.32308289408683777,0.3315350755672582,0.3108733013733761,0.31134288373062313,731802400
2001-03-07,0.3193255066871643,0.3249611470105317,0.31181243979221135,0.3202646463188256,419540800
